EMD_CD,EMD_NM,PRED_DATETIME,COLLECTED_AT,PRED_SEVERITY,RISK_LEVEL,AVG_ELEVATION,MIN_ELEVATION,MAX_ELEVATION,FLOOD_COUNT,AVG_SHIM,MAX_SHIM,AVG_AREA,TOTAL_SCALE,AVG_DEPTH_PER_AREA,RECENT_YR,AVG_WATL,MAX_WATL,SENSOR_COUNT,AVG_RN1,MAX_RN1,TOTAL_RN1,UPDATE_TIME,RISK_LEVEL_NUM
11140107,삼각동,2026-06-09 12:51,2026-06-09 09:51,4.9559439730047256e-11,안전,26.2421875,25.798567,26.75553,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11140106,남대문로1가,2026-06-09 12:51,2026-06-09 09:51,-6.708170758569283e-11,안전,25.972254333333336,23.819138,27.24077,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11140137,필동1가,2026-06-09 12:51,2026-06-09 09:51,4.180979481354537e-12,안전,35.28716325,33.306313,37.37723,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11140140,남학동,2026-06-09 12:51,2026-06-09 09:51,1.379939205339186e-11,안전,39.743088,39.743088,39.743088,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11140109,장교동,2026-06-09 12:51,2026-06-09 09:51,-6.708170758569283e-11,안전,25.347435333333333,24.44021,25.911661,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11140161,저동2가,2026-06-09 12:51,2026-06-09 09:51,4.180979481354537e-12,안전,30.1685845,26.597164,35.27381,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11140134,인현동2가,2026-06-09 12:51,2026-06-09 09:51,2.989110129060933e-11,안전,26.909355666666663,24.434149,29.989014,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11140126,명동1가,2026-06-09 12:51,2026-06-09 09:51,4.180979481354537e-12,안전,30.1417625,28.419851,31.863674,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11140131,저동1가,2026-06-09 12:51,2026-06-09 09:51,4.180979481354537e-12,안전,32.066659,28.373533,37.379097,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11140169,의주로1가,2026-06-09 12:51,2026-06-09 09:51,4.180979481354537e-12,안전,32.72752025,31.200642,34.295135,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11140172,의주로2가,2026-06-09 12:51,2026-06-09 09:51,4.180979481354537e-12,안전,30.940629666666663,29.893566,32.37987,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11140122,회현동2가,2026-06-09 12:51,2026-06-09 09:51,1.379939205339186e-11,안전,44.458704,36.644955,53.40832,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11140128,남산동1가,2026-06-09 12:51,2026-06-09 09:51,1.379939205339186e-11,안전,45.2888945,43.081535,47.496254,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11140130,남산동3가,2026-06-09 12:51,2026-06-09 09:51,1.379939205339186e-11,안전,39.79776266666666,37.738728,41.946644,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11140158,충무로3가,2026-06-09 12:51,2026-06-09 09:51,4.180979481354537e-12,안전,32.94202425,31.060896,36.252502,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11140133,충무로5가,2026-06-09 12:51,2026-06-09 09:51,4.180979481354537e-12,안전,29.75512057142857,27.984877,32.854527,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11140159,초동,2026-06-09 12:51,2026-06-09 09:51,4.180979481354537e-12,안전,28.556668142857145,25.602488,30.354517,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11140136,묵정동,2026-06-09 12:51,2026-06-09 09:51,1.379939205339186e-11,안전,36.34606316666667,29.472227,41.350384,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11140154,오장동,2026-06-09 12:51,2026-06-09 09:51,-6.708170758569283e-11,안전,25.667577285714287,24.370525,27.059732,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11140146,광희동2가,2026-06-09 12:51,2026-06-09 09:51,-6.567088403692711e-11,안전,25.47606233333333,23.162914,28.399164,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11140145,광희동1가,2026-06-09 12:51,2026-06-09 09:51,-1.9671053521169084e-10,안전,22.625046166666667,21.92818,23.566109,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11140147,쌍림동,2026-06-09 12:51,2026-06-09 09:51,2.989110129060933e-11,안전,26.19653669230769,23.503504,30.102146,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11140123,회현동3가,2026-06-09 12:51,2026-06-09 09:51,1.379939205339186e-11,안전,39.02346666666667,36.80326,41.986893,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11140129,남산동2가,2026-06-09 12:51,2026-06-09 09:51,1.379939205339186e-11,안전,51.485126666666666,41.094242,67.41192,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11140111,소공동,2026-06-09 12:51,2026-06-09 09:51,4.180979481354537e-12,안전,32.0163715,29.49161,33.822433,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11140113,북창동,2026-06-09 12:51,2026-06-09 09:51,4.180979481354537e-12,안전,32.001224,30.068863,34.255943,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11140155,을지로3가,2026-06-09 12:51,2026-06-09 09:51,-6.708170758569283e-11,안전,24.836450444444445,23.688221,26.170424,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11140170,충정로1가,2026-06-09 12:51,2026-06-09 09:51,1.379939205339186e-11,안전,38.50194966666667,35.104332,43.582737,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11140148,을지로6가,2026-06-09 12:51,2026-06-09 09:51,-1.5045215787772187e-10,안전,20.56311338095238,16.015135,22.236029,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11140127,명동2가,2026-06-09 12:51,2026-06-09 09:51,1.379939205339186e-11,안전,34.65250014285714,29.19315,44.44513,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11140104,을지로1가,2026-06-09 12:51,2026-06-09 09:51,3.913260302039676e-11,안전,28.511363285714285,27.427942,29.230762,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11140110,수표동,2026-06-09 12:51,2026-06-09 09:51,-1.9400680107777707e-10,안전,22.24304566666667,21.65209,22.589737,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11140149,을지로7가,2026-06-09 12:51,2026-06-09 09:51,-1.5045215787772187e-10,안전,22.0377399,19.429882,24.402054,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11140153,방산동,2026-06-09 12:51,2026-06-09 09:51,-1.5045215787772187e-10,안전,19.93236175,16.682415,21.789812,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11140168,순화동,2026-06-09 12:51,2026-06-09 09:51,1.379939205339186e-11,안전,33.0577641875,28.877954,40.149357,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11140118,남대문로5가,2026-06-09 12:51,2026-06-09 09:51,1.379939205339186e-11,안전,44.360878541666665,27.704418,105.66517,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11140117,남대문로4가,2026-06-09 12:51,2026-06-09 09:51,1.379939205339186e-11,안전,36.46628785714286,32.738346,39.45659,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11140119,봉래동1가,2026-06-09 12:51,2026-06-09 09:51,4.180979481354537e-12,안전,32.66208875,26.422905,36.63356,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11140112,남창동,2026-06-09 12:51,2026-06-09 09:51,1.379939205339186e-11,안전,43.0337945625,35.382877,61.296936,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11140164,무학동,2026-06-09 12:51,2026-06-09 09:51,-1.9400680107777707e-10,안전,22.030241,21.846518,22.213964,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11140163,흥인동,2026-06-09 12:51,2026-06-09 09:51,-1.5045215787772187e-10,안전,20.590241,18.576742,22.557413,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11140174,만리동2가,2026-06-09 12:51,2026-06-09 09:51,-1.4438896057273536e-10,안전,70.96450713333334,54.05836,82.0471,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11140167,정동,2026-06-09 12:51,2026-06-09 09:51,1.379939205339186e-11,안전,38.485742,30.70687,48.162872,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11140142,예장동,2026-06-09 12:51,2026-06-09 09:51,6.176933728540211e-11,안전,118.2127552631579,44.29765,232.94194,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11140171,중림동,2026-06-09 12:51,2026-06-09 09:51,1.379939205339186e-11,안전,46.339695086956525,32.096897,76.18131,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11140162,신당동,2026-06-09 12:51,2026-06-09 09:51,5.7354035253443646e-11,안전,45.43571935766423,16.493248,142.09146,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11140120,봉래동2가,2026-06-09 12:51,2026-06-09 09:51,2.989110129060933e-11,안전,27.23390482352941,25.53681,32.050026,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11140121,회현동1가,2026-06-09 12:51,2026-06-09 09:51,-1.4438896057273536e-10,안전,73.01468311111111,35.731304,145.56572,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11140173,만리동1가,2026-06-09 12:51,2026-06-09 09:51,1.379939205339186e-11,안전,46.5786713,29.412827,70.77694,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11140103,태평로1가,2026-06-09 12:51,2026-06-09 09:51,4.180979481354537e-12,안전,31.176811777777782,28.82035,34.449795,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11140102,다동,2026-06-09 12:51,2026-06-09 09:51,5.0970263278812977e-11,안전,27.6113275,25.431124,28.40064,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11140101,무교동,2026-06-09 12:51,2026-06-09 09:51,3.913260302039676e-11,안전,28.912833,28.848238,28.977428,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11140152,주교동,2026-06-09 12:51,2026-06-09 09:51,-1.5045215787772187e-10,안전,21.66830225,19.582373,23.131428,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11140157,산림동,2026-06-09 12:51,2026-06-09 09:51,-6.330872771971647e-11,안전,22.910794166666665,22.436089,23.327494,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11140108,수하동,2026-06-09 12:51,2026-06-09 09:51,-6.708170758569283e-11,안전,25.934542,25.756994,26.11209,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11140124,충무로1가,2026-06-09 12:51,2026-06-09 09:51,4.180979481354537e-12,안전,34.250128333333336,32.208813,36.243225,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11140125,충무로2가,2026-06-09 12:51,2026-06-09 09:51,1.379939205339186e-11,안전,38.07910144444444,34.54924,42.619774,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11140116,남대문로3가,2026-06-09 12:51,2026-06-09 09:51,4.180979481354537e-12,안전,34.459441,33.726597,35.709557,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11140115,남대문로2가,2026-06-09 12:51,2026-06-09 09:51,4.180979481354537e-12,안전,29.543414,27.241724,31.362883,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11140166,서소문동,2026-06-09 12:51,2026-06-09 09:51,1.379939205339186e-11,안전,36.93628546153846,32.33771,40.651726,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11140114,태평로2가,2026-06-09 12:51,2026-06-09 09:51,4.180979481354537e-12,안전,31.8138322,29.329409,36.67458,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11140150,을지로4가,2026-06-09 12:51,2026-06-09 09:51,-6.708170758569283e-11,안전,23.900995857142856,23.18191,24.695015,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11140139,필동3가,2026-06-09 12:51,2026-06-09 09:51,1.379939205339186e-11,안전,41.61547541666666,33.023735,54.8131,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11140138,필동2가,2026-06-09 12:51,2026-06-09 09:51,1.379939205339186e-11,안전,49.25462113043478,31.110083,83.689735,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11140141,주자동,2026-06-09 12:51,2026-06-09 09:51,1.379939205339186e-11,안전,42.4256365,41.986935,42.864338,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11140151,을지로5가,2026-06-09 12:51,2026-06-09 09:51,-1.9671053521169084e-10,안전,22.501702857142856,21.95848,23.59927,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11170103,용산동4가,2026-06-09 12:51,2026-06-09 09:51,5.7354035253443646e-11,안전,36.56616447727273,15.209089,60.682518,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11170132,동빙고동,2026-06-09 12:51,2026-06-09 09:51,7.551860927859957e-11,안전,26.18548217333333,3.3113353,50.82463,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11170120,도원동,2026-06-09 12:51,2026-06-09 09:51,1.379939205339186e-11,안전,45.959655454545455,26.268356,63.697803,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11170135,용산동6가,2026-06-09 12:51,2026-06-09 09:51,-1.4086546821367995e-10,안전,13.730014808928573,3.4340305,32.852043,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11170126,용산동3가,2026-06-09 12:51,2026-06-09 09:51,6.919169551185979e-11,안전,26.377724256410257,14.845185,38.795307,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11170121,용문동,2026-06-09 12:51,2026-06-09 09:51,-1.8804819753790027e-10,안전,18.167537285714285,11.210456,46.13931,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11170116,청암동,2026-06-09 12:51,2026-06-09 09:51,-3.847947596741308e-11,안전,24.35114884444444,5.708419,39.055004,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11170117,원효로3가,2026-06-09 12:51,2026-06-09 09:51,-1.767435095142095e-10,안전,16.85962992105263,11.065781,28.020098,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11170119,효창동,2026-06-09 12:51,2026-06-09 09:51,5.7354035253443646e-11,안전,40.917143836734695,17.001749,70.55227,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11170107,동자동,2026-06-09 12:51,2026-06-09 09:51,1.379939205339186e-11,안전,29.2191595,22.541386,45.90412,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11170131,한남동,2026-06-09 12:51,2026-06-09 09:51,-8.366347946206703e-11,안전,60.79853704126074,2.7679794,244.85162,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11170118,원효로4가,2026-06-09 12:51,2026-06-09 09:51,-1.3002154406980308e-10,안전,13.833298128125,2.6788633,31.162907,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11170129,이촌동,2026-06-09 12:51,2026-06-09 09:51,-3.565852727156238e-11,안전,7.5278541533190575,2.6906106,16.657995,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11170101,후암동,2026-06-09 12:51,2026-06-09 09:51,2.0167346384068036e-11,안전,78.48491064646464,20.224709,243.21776,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11170125,한강로2가,2026-06-09 12:51,2026-06-09 09:51,-6.317638796064217e-11,안전,12.18164443877551,10.841094,15.187561,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11170104,갈월동,2026-06-09 12:51,2026-06-09 09:51,-3.9422422959102686e-11,안전,23.44584073076923,16.517908,36.10302,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11170102,용산동2가,2026-06-09 12:51,2026-06-09 09:51,1.5418054452848946e-11,안전,76.71021138059702,19.607382,261.92645,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11170123,신계동,2026-06-09 12:51,2026-06-09 09:51,-1.4119769578292106e-10,안전,15.29927088235294,10.624285,21.674706,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11170113,원효로2가,2026-06-09 12:51,2026-06-09 09:51,-1.4119769578292106e-10,안전,14.2948348,10.871197,23.130947,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11170127,용산동5가,2026-06-09 12:51,2026-06-09 09:51,-1.6306985727227027e-10,안전,17.20865113125,12.458381,27.980974,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11170124,한강로1가,2026-06-09 12:51,2026-06-09 09:51,-1.2752404354098184e-10,안전,14.14643720689655,11.892394,17.542208,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11170128,한강로3가,2026-06-09 12:51,2026-06-09 09:51,-3.6027236742047356e-11,안전,11.408462755072463,6.31557,16.909834,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11170122,문배동,2026-06-09 12:51,2026-06-09 09:51,-4.9502735718702925e-11,안전,13.206194125,12.262375,14.91639,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11170112,원효로1가,2026-06-09 12:51,2026-06-09 09:51,-4.3676471937903936e-11,안전,23.67644070833333,13.351525,41.55056,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11170111,청파동3가,2026-06-09 12:51,2026-06-09 09:51,5.7354035253443646e-11,안전,31.96254448275862,16.280945,48.012066,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11170105,남영동,2026-06-09 12:51,2026-06-09 09:51,-1.6306985727227027e-10,안전,16.9533405625,15.3690815,19.721924,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11170106,용산동1가,2026-06-09 12:51,2026-06-09 09:51,-1.7437454529596106e-10,안전,21.26994236956521,14.583743,37.784595,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11170110,청파동2가,2026-06-09 12:51,2026-06-09 09:51,5.7354035253443646e-11,안전,45.06647786956521,18.415306,71.400566,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11170114,신창동,2026-06-09 12:51,2026-06-09 09:51,1.379939205339186e-11,안전,36.31726642857143,26.312674,46.97496,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11170115,산천동,2026-06-09 12:51,2026-06-09 09:51,1.379939205339186e-11,안전,44.80582063636364,26.07205,60.922615,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11170109,청파동1가,2026-06-09 12:51,2026-06-09 09:51,5.7354035253443646e-11,안전,51.05888036363637,20.101055,76.499275,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11170130,이태원동,2026-06-09 12:51,2026-06-09 09:51,2.0167346384068036e-11,안전,78.85250570731708,14.945287,243.54002,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11170136,보광동,2026-06-09 12:51,2026-06-09 09:51,7.452487316406019e-11,안전,34.68768711084337,2.8501182,77.78167,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11170108,서계동,2026-06-09 12:51,2026-06-09 09:51,1.379939205339186e-11,안전,40.94913462068966,25.11991,64.364815,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11170134,주성동,2026-06-09 12:51,2026-06-09 09:51,-1.6982140677989275e-10,안전,17.96966271904762,3.1498258,49.38163,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11170133,서빙고동,2026-06-09 12:51,2026-06-09 09:51,-6.284416039140113e-11,안전,13.007055638043475,3.1830597,34.448555,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11200115,성수동2가,2026-06-09 12:51,2026-06-09 09:51,-3.565852727156238e-11,안전,11.581174073517788,2.7304254,16.176449,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11200104,도선동,2026-06-09 12:51,2026-06-09 09:51,-4.319540282507907e-11,안전,25.88390653333333,19.246449,30.479134,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11200107,행당동,2026-06-09 12:51,2026-06-09 09:51,5.7354035253443646e-11,안전,30.127908,13.273401,94.81678,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11200101,상왕십리동,2026-06-09 12:51,2026-06-09 09:51,-1.5045215787772187e-10,안전,20.024051666666665,16.181837,25.650503,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11200103,홍익동,2026-06-09 12:51,2026-06-09 09:51,-3.9422422959102686e-11,안전,23.21520333333333,18.47468,31.090359,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11200106,사근동,2026-06-09 12:51,2026-06-09 09:51,8.599382395199146e-11,안전,26.287158626666667,8.137619,58.83382,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
11200110,금호동2가,2026-06-09 12:51,2026-06-09 09:51,-2.3387296815983943e-11,안전,75.59529334285715,33.34343,123.72464,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-06-09 10:16,1
