LAT,LON,ELEVATION
37.689784010653256,127.02702068939482,181.38622
37.689784010653256,127.02796277871641,165.57057
37.689784010653256,127.02890486803801,161.02953
37.689784010653256,127.02984695735961,149.08685
37.689784010653256,127.0307890466812,138.3188
37.689784010653256,127.03173113600279,121.76329
37.689784010653256,127.03267322532439,135.48022
37.689784010653256,127.03361531464598,131.13005
37.689784010653256,127.03455740396758,110.3787
37.689784010653256,127.03549949328918,90.50674
37.689784010653256,127.03644158261078,78.4222
37.689784010653256,127.03738367193237,69.5527
37.689784010653256,127.03832576125397,59.228302
37.689784010653256,127.03926785057557,48.995293
37.689784010653256,127.04020993989717,41.893665
37.689784010653256,127.04115202921876,37.520203
37.689784010653256,127.04209411854035,35.13425
37.689784010653256,127.04303620786195,35.469353
37.689784010653256,127.04397829718354,33.815502
37.689784010653256,127.04492038650514,32.7013
37.689784010653256,127.04586247582674,31.7837
37.689784010653256,127.04680456514834,30.460197
37.689784010653256,127.04774665446993,30.340517
37.689784010653256,127.04868874379153,30.266481
37.689784010653256,127.04963083311313,29.84574
37.689784010653256,127.05716754768589,41.206078
37.689784010653256,127.05810963700749,49.43734
37.689784010653256,127.05905172632909,65.25892
37.689784010653256,127.05999381565069,88.53262
37.689784010653256,127.06093590497228,100.45444
37.689784010653256,127.06187799429387,109.57117
37.689784010653256,127.06282008361546,113.66617
37.689784010653256,127.06376217293706,116.24182
37.689784010653256,127.06470426225866,141.16278
37.689784010653256,127.06564635158026,170.91652
37.689784010653256,127.06658844090185,192.43852
37.689784010653256,127.06753053022345,197.90906
37.689784010653256,127.06847261954505,205.62141
37.689784010653256,127.06941470886665,233.45201
37.689784010653256,127.07035679818824,259.58536
37.689784010653256,127.07129888750984,275.83264
37.689784010653256,127.07224097683142,269.30286
37.689784010653256,127.07318306615302,253.29851
37.689784010653256,127.07412515547462,235.11981
37.689784010653256,127.07506724479622,218.47607
37.689784010653256,127.07600933411781,217.55333
37.689784010653256,127.07695142343941,230.07875
37.689784010653256,127.07789351276101,256.76715
